name, latitude, longitude
activity, -27.4235235, -48.4407287, 2023-03-25T15:49:13.692Z
activity, -27.4233936, -48.4409932, 2023-03-25T15:49:41.285Z
activity, -27.4189196, -48.4318391, 2023-03-25T16:04:09.452Z
activity, -27.4169953, -48.4296015, 2023-03-25T16:07:38.559Z
activity, -27.4170656, -48.4305565, 2023-03-25T16:08:06.943Z
activity, -27.4148378, -48.4288899, 2023-03-25T16:12:32.958Z
activity, -27.4020161, -48.4272024, 2023-03-25T16:33:34.424Z
activity, -27.4023961, -48.4275683, 2023-03-25T16:33:52.729Z
activity, -27.4022687, -48.4289866, 2023-03-25T16:34:20.636Z
activity, -27.3983751, -48.4309015, 2023-03-25T16:40:36.726Z
activity, -27.3989591, -48.4318008, 2023-03-25T16:41:06.618Z
activity, -27.3959084, -48.4326172, 2023-03-25T16:45:14.093Z
activity, -27.3946937, -48.4340664, 2023-03-25T16:48:56.242Z
activity, -27.3944414, -48.4348989, 2023-03-25T16:51:05.202Z
activity, -27.391873, -48.4348705, 2023-03-25T17:13:49.856Z
activity, -27.3890565, -48.4330064, 2023-03-25T17:23:18.018Z
activity, -27.3885463, -48.4328307, 2023-03-25T17:23:51.179Z
activity, -27.3875541, -48.4314559, 2023-03-25T17:29:01.213Z
activity, -27.3880364, -48.4297543, 2023-03-25T17:42:42.347Z
activity, -27.3888741, -48.4288339, 2023-03-25T17:45:14.671Z
activity, -27.3896798, -48.4252816, 2023-03-25T17:48:44.480Z
activity, -27.3891681, -48.4211662, 2023-03-25T17:54:45.512Z
activity, -27.3878547, -48.4203818, 2023-03-25T17:59:07.082Z
activity, -27.3861565, -48.4199241, 2023-03-25T18:02:30.091Z
activity, -27.3853851, -48.4202103, 2023-03-25T18:05:02.401Z
activity, -27.383341, -48.4191392, 2023-03-25T18:13:08.758Z
activity, -27.3898356, -48.4214599, 2023-03-25T18:54:14.241Z
activity, -27.3905925, -48.4260667, 2023-03-25T18:56:00.235Z
activity, -27.3901887, -48.4276127, 2023-03-25T18:56:28.242Z
activity, -27.3909651, -48.4303371, 2023-03-25T18:57:05.245Z
activity, -27.3925354, -48.4317911, 2023-03-25T18:57:37.239Z
activity, -27.3929514, -48.4326584, 2023-03-25T18:57:49.572Z
activity, -27.3936396, -48.432913, 2023-03-25T18:58:08.262Z
activity, -27.3963546, -48.4272391, 2023-03-25T18:59:20.251Z
activity, -27.3978958, -48.4287677, 2023-03-25T19:00:38.243Z
activity, -27.4108991, -48.4246034, 2023-03-25T19:03:28.258Z
activity, -27.4155913, -48.4257587, 2023-03-25T19:04:31.625Z
activity, -27.4176517, -48.4266894, 2023-03-25T19:04:56.806Z
activity, -27.4183536, -48.4301036, 2023-03-25T19:05:37.247Z
activity, -27.4257565, -48.4399411, 2023-03-25T19:08:54.094Z
activity, -27.4259132, -48.4398733, 2023-03-25T19:09:01.653Z
activity, -27.4257783, -48.440119, 2023-03-25T19:09:09.239Z
activity, -27.4268029, -48.4408466, 2023-03-25T19:09:29.653Z
activity, -27.4354335, -48.4562921, 2023-03-25T19:12:39.444Z
activity, -27.4506927, -48.4574543, 2023-03-25T19:15:38.172Z
activity, -27.4520024, -48.4575996, 2023-03-25T19:16:12.157Z
activity, -27.4537178, -48.4572291, 2023-03-25T19:16:25.681Z
activity, -27.4576931, -48.4574233, 2023-03-25T19:16:53.657Z
activity, -27.4620827, -48.459557, 2023-03-25T19:20:03.036Z
activity, -27.4514463, -48.4553167, 2023-03-25T19:30:36.445Z
activity, -27.4515788, -48.455972, 2023-03-25T19:30:57.427Z
activity, -27.4581955, -48.4569253, 2023-03-25T19:32:57.516Z
activity, -27.5347467, -48.5097404, 2023-03-25T19:43:06.947Z
activity, -27.5735889, -48.5310159, 2023-03-25T19:50:16.619Z
activity, -27.5782921, -48.5434699, 2023-03-25T19:52:21.447Z
activity, -27.5853533, -48.5499906, 2023-03-25T19:54:36.440Z
activity, -27.5862056, -48.5514754, 2023-03-25T19:54:58.992Z
activity, -27.5859667, -48.5514087, 2023-03-25T19:55:04.005Z
activity, -27.5954306, -48.5588437, 2023-03-25T19:59:13.173Z
activity, -27.598934, -48.5536759, 2023-03-25T23:06:31.480Z
activity, -27.5975614, -48.5502896, 2023-03-25T23:07:39.531Z
activity, -27.5989638, -48.5537558, 2023-03-25T23:09:47.898Z
activity, -27.5987995, -48.5498649, 2023-03-25T23:11:56.291Z
activity, -27.6088692, -48.5477341, 2023-03-25T23:14:04.861Z
activity, -27.6104239, -48.539724, 2023-03-25T23:15:05.722Z
activity, -27.615584, -48.5289627, 2023-03-25T23:16:34.954Z
activity, -27.620634, -48.5282279, 2023-03-25T23:17:28.388Z
activity, -27.6267669, -48.5266045, 2023-03-25T23:18:13.369Z
activity, -27.6416463, -48.5248001, 2023-03-25T23:19:48.364Z
activity, -27.6505756, -48.5185561, 2023-03-25T23:21:12.390Z
activity, -27.6546444, -48.5151649, 2023-03-25T23:22:03.842Z
activity, -27.6567763, -48.5128258, 2023-03-25T23:22:36.380Z
activity, -27.6573201, -48.5102523, 2023-03-25T23:23:04.378Z
activity, -27.6575692, -48.5054952, 2023-03-25T23:23:55.868Z
activity, -27.6599612, -48.5034245, 2023-03-25T23:24:28.390Z
activity, -27.6655768, -48.502591, 2023-03-25T23:25:24.377Z
activity, -27.6806162, -48.4939782, 2023-03-25T23:42:03.470Z
activity, -27.6911213, -48.4984753, 2023-03-25T23:44:34.495Z
activity, -27.7023882, -48.4987447, 2023-03-29T01:41:44.483Z
Campeche Park, -27.7020421, -48.4966822, 2023-03-01T23:07:40.684Z
undefined, -27.6970756, -48.4995996, 2023-03-02T00:48:00.617Z
Posto Ipiranga, -27.6607625, -48.5012041, 2023-03-02T21:48:07.007Z
undefined, -27.6970756, -48.4995996, 2023-03-02T22:14:22Z
Campeche Park, -27.7020421, -48.4966822, 2023-03-03T23:18:02.442Z
undefined, -27.6970756, -48.4995996, 2023-03-04T02:06:15.059Z
Praia da Armaįão, -27.7442843, -48.5076271, 2023-03-04T18:21:57Z
Ponta das Campanhas, -27.7483373, -48.4991233, 2023-03-04T18:45:25Z
Matadeiro Beach, -27.7548429, -48.4985646, 2023-03-04T19:14:54Z
undefined, -27.6970756, -48.4995996, 2023-03-04T19:51:25.700Z
Pizzaria Bem Vindo, -27.682083, -48.49314, 2023-03-04T23:33:25.631Z
undefined, -27.6970756, -48.4995996, 2023-03-05T00:53:11.528Z
undefined, -27.7002202, -48.5029589, 2023-03-05T13:52:29.357Z
undefined, -27.6970756, -48.4995996, 2023-03-05T21:48:00Z
Bank of Brazil, -27.6733248, -48.5076459, 2023-03-06T20:06:39.268Z
Bistek Supermercados, -27.715379, -48.509886, 2023-03-06T20:33:40.765Z
undefined, -27.6970756, -48.4995996, 2023-03-06T21:30:33.009Z
Praia Lomba do Sabão, -27.6976226, -48.4894815, 2023-03-07T20:47:55.508Z
undefined, -27.6970756, -48.4995996, 2023-03-07T22:47:47.666Z
Bank of Brazil, -27.6733248, -48.5076459, 2023-03-08T12:57:21.084Z
undefined, -27.6970756, -48.4995996, 2023-03-08T14:45:50.457Z
undefined, -27.6970756, -48.4995996, 2023-03-09T01:12:36Z
Circo Mirage Circus, -27.6016252, -48.5509009, 2023-03-09T20:49:10.657Z
undefined, -27.6970756, -48.4995996, 2023-03-09T23:54:21.428Z
Mirante da Praia do Müller - Beira Mar, -27.5900851, -48.5620495, 2023-03-10T17:49:47.813Z
Só 3, -27.5953827, -48.5556569, 2023-03-10T18:08:27Z
Tudo Cinco, -27.5960722, -48.5546453, 2023-03-10T18:39:31Z
Tudo Dez, -27.5977046, -48.5512096, 2023-03-10T19:12:15.762Z
Loja De Turco, -27.59791, -48.5510882, 2023-03-10T19:50:39Z
Camelódromo Municipal, -27.5971488, -48.5535427, 2023-03-10T19:55:44Z
Brasil Atacadista Compacto, -27.6484947, -48.5192719, 2023-03-10T20:49:48.712Z
undefined, -27.6970756, -48.4995996, 2023-03-10T22:19:55.435Z
Praia da Armaįão, -27.7442843, -48.5076271, 2023-03-11T17:57:27.005Z
Matadeiro Beach, -27.7548429, -48.4985646, 2023-03-11T18:07:55Z
Costa do Matadeiro, -27.7658296, -48.4778913, 2023-03-11T18:58:09Z
Lagoinha do Leste Beach, -27.7732103, -48.4863805, 2023-03-11T19:32:51Z
Pico Top Crown / Lookout, -27.7822319, -48.488996, 2023-03-11T20:05:15Z
Início - Trilha da Lagoinha do Leste, -27.7790325, -48.5062614, 2023-03-11T20:54:33Z
Praia da Armação, -27.7504591, -48.5023762, 2023-03-11T21:30:48Z
undefined, -27.6970756, -48.4995996, 2023-03-11T22:37:32.230Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-03-12T19:01:04Z
undefined, -27.6970756, -48.4995996, 2023-03-12T19:37:06.594Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-03-12T20:41:58.360Z
undefined, -27.6970756, -48.4995996, 2023-03-12T21:10:29Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-03-12T22:40:34.971Z
undefined, -27.6970756, -48.4995996, 2023-03-13T00:58:53.716Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-03-13T14:57:54Z
Morro das Pedras Bar e Restaurante, -27.7176792, -48.5039051, 2023-03-13T17:53:49.442Z
Apprentice Workshop, -27.6709198, -48.5060924, 2023-03-13T19:23:55.804Z
Milium Tem de Tudo - Loja 71, -27.6882599, -48.5096166, 2023-03-13T20:18:15.463Z
undefined, -27.6970756, -48.4995996, 2023-03-14T23:40:47.518Z
Brechó da Magia, -27.7059124, -48.5073184, 2023-03-15T22:09:56.150Z
undefined, -27.6970756, -48.4995996, 2023-03-15T22:25:06.141Z
Multi Open Shopping, -27.6577356, -48.4857456, 2023-03-16T16:57:18.715Z
undefined, -27.6970756, -48.4995995, 2023-03-16T17:52:00Z
Campeche Park, -27.7020421, -48.4966822, 2023-03-17T23:08:38.428Z
undefined, -27.6970756, -48.4995996, 2023-03-18T01:09:06.454Z
Garopaba, -28.028072, -48.6216255, 2023-03-18T10:14:54Z
Eeb Prefeito Luiz Carlos Luiz, -28.0284602, -48.6393296, 2023-03-18T11:07:38Z
Aps. Ferrugem, -28.0739265, -48.6272786, 2023-03-18T11:51:28Z
Praia da Ferrugem, -28.0785719, -48.6283944, 2023-03-18T14:49:32Z
Altas Ondas, -28.0739547, -48.6275088, 2023-03-18T17:30:00Z
Praia da Ferrugem, -28.0785719, -48.6283944, 2023-03-18T18:37:53Z
Aps. Ferrugem, -28.0739265, -48.6272786, 2023-03-18T21:21:51.486Z
Toca do Cachorro, -28.0744149, -48.6279604, 2023-03-19T00:29:33Z
Aps. Ferrugem, -28.0739265, -48.6272785, 2023-03-19T03:00:00Z
Guarda do Embaú, -27.900181, -48.5950476, 2023-03-19T14:57:13Z
Mini Kalzone, -27.9030326, -48.5910206, 2023-03-19T16:58:15.712Z
undefined, -27.6970756, -48.4995996, 2023-03-19T19:08:58.351Z
Campeche Park, -27.7020421, -48.4966822, 2023-03-19T22:47:45.503Z
undefined, -27.6970756, -48.4995996, 2023-03-20T01:20:36.467Z
Fort Atacadista Campeche, -27.6870065, -48.5097473, 2023-03-20T22:11:35.702Z
undefined, -27.6970756, -48.4995996, 2023-03-20T23:11:23.473Z
Campeche Park, -27.7020421, -48.4966822, 2023-03-20T23:22:32.443Z
undefined, -27.6970756, -48.4995996, 2023-03-21T01:03:15.538Z
undefined, -27.7074716, -48.5039648, 2023-03-21T13:34:10Z
undefined, -27.6970756, -48.4995996, 2023-03-21T18:23:34.560Z
Eden Beer Florianópolis, -27.6857356, -48.4873492, 2023-03-21T22:07:05.414Z
undefined, -27.6970756, -48.4995995, 2023-03-21T23:52:16Z
Good Supermarket Hiper, -27.7057824, -48.5031254, 2023-03-23T13:48:01.490Z
undefined, -27.6970756, -48.4995996, 2023-03-23T14:14:30.552Z
Posto Petrolima, -27.6958628, -48.5110441, 2023-03-24T00:26:22.763Z
undefined, -27.6970756, -48.4995996, 2023-03-24T00:38:41.259Z
Escadaria Nossa Senhora do Rosário, -27.5956347, -48.5498081, 2023-03-24T23:05:37.671Z
undefined, -27.6970756, -48.4995996, 2023-03-25T02:02:26.716Z
TICEN - Terminal de Integração do Centro, -27.5977672, -48.5537643, 2023-03-25T14:18:56.431Z
TICAN - Terminal de Integração de Canasvieiras, -27.4520263, -48.4559631, 2023-03-25T14:56:33.434Z
Canasvieiras, -27.4322575, -48.4582115, 2023-03-25T15:04:56Z
Lagoinha do Norte, -27.3921715, -48.4250253, 2023-03-25T17:27:14Z
TICAN - Terminal de Integração de Canasvieiras, -27.4520263, -48.4559631, 2023-03-25T19:23:03.842Z
Escadaria Nossa Senhora do Rosário, -27.5956347, -48.5498081, 2023-03-25T20:51:50.510Z
Terminal Ticen, -27.5989774, -48.5537311, 2023-03-25T22:47:22.465Z
TIRIO - Terminal de Integração do Rio Tavares, -27.6659816, -48.5036516, 2023-03-25T23:25:41.366Z
undefined, -27.6970756, -48.4995996, 2023-03-25T23:47:23.657Z
Campeche Park, -27.7020421, -48.4966822, 2023-03-26T00:14:56.817Z
undefined, -27.6970756, -48.4995996, 2023-03-26T02:23:25.486Z
Good Supermarket Hiper, -27.7057824, -48.5031254, 2023-03-26T17:50:48.568Z
undefined, -27.6970756, -48.4995996, 2023-03-26T18:11:56.639Z
Campeche Park, -27.7020421, -48.4966822, 2023-03-26T23:22:56.452Z
undefined, -27.6970756, -48.4995995, 2023-03-27T01:37:20Z
undefined, -27.6970756, -48.4995996, 2023-03-27T23:15:56.934Z
Campeche Park, -27.7020421, -48.4966822, 2023-03-28T23:48:03Z
undefined, -27.6970756, -48.4995996, 2023-03-29T01:44:48.774Z
undefined, -27.7074716, -48.5039648, 2023-03-30T22:00:13.499Z
undefined, -27.6970756, -48.4995996, 2023-03-31T01:01:30.882Z
Fort Atacadista Campeche, -27.6870065, -48.5097473, 2023-03-31T12:09:47.457Z
undefined, -27.6970756, -48.4995996, 2023-03-31T12:43:43.273Z
Campeche Park, -27.7020421, -48.4966822, 2023-03-31T23:11:59.185Z
activity, -27.7023868, -48.4964447, 2023-05-01T00:44:15.802Z
activity, -27.7029781, -48.4985198, 2023-05-01T00:44:15.802Z
activity, -27.6973133, -48.4998168, 2023-05-01T00:44:15.802Z
activity, -27.6971931, -48.4993019, 2023-05-01T17:54:23Z
activity, -27.7080459, -48.5138359, 2023-05-01T17:54:23Z
activity, -27.7615242, -48.5723838, 2023-05-01T17:54:23Z
activity, -27.8160972, -48.5615768, 2023-05-01T19:56:09.715Z
activity, -27.7433624, -48.5585327, 2023-05-01T19:56:09.715Z
activity, -27.719593, -48.564125, 2023-05-01T19:56:09.715Z
activity, -27.7195205, -48.5638198, 2023-05-01T19:56:09.715Z
activity, -27.7183074, -48.5635108, 2023-05-01T19:56:09.715Z
activity, -27.718029, -48.5637512, 2023-05-01T19:56:09.715Z
activity, -27.7178974, -48.5639801, 2023-05-01T19:56:09.715Z
activity, -27.7080459, -48.5138359, 2023-05-01T19:56:09.715Z
activity, -27.697216, -48.4997978, 2023-05-01T19:56:09.715Z
activity, -27.697237, -48.4998016, 2023-05-02T12:15:29.899Z
activity, -27.7062511, -48.5021743, 2023-05-02T12:15:29.899Z
activity, -27.7147617, -48.5108451, 2023-05-02T12:15:29.899Z
activity, -27.7151813, -48.509552, 2023-05-02T12:36:47.202Z
activity, -27.7160091, -48.5102043, 2023-05-02T12:36:47.202Z
activity, -27.7167892, -48.5075187, 2023-05-02T12:36:47.202Z
activity, -27.7167892, -48.5075187, 2023-05-02T13:17:51Z
activity, -27.7060127, -48.5075912, 2023-05-02T13:17:51Z
activity, -27.6871433, -48.5098876, 2023-05-02T13:17:51Z
activity, -27.6871052, -48.5098906, 2023-05-02T13:47:01Z
activity, -27.6871573, -48.5008938, 2023-05-02T13:47:01Z
activity, -27.6970425, -48.4997589, 2023-05-02T13:47:01Z
activity, -27.69701, -48.499752, 2023-05-03T21:09:04Z
activity, -27.6811885, -48.4933624, 2023-05-03T21:09:04Z
activity, -27.6452159, -48.5214233, 2023-05-03T21:09:04Z
activity, -27.6418437, -48.5233154, 2023-05-03T21:09:04Z
activity, -27.637701, -48.5249977, 2023-05-03T21:09:04Z
activity, -27.6269741, -48.5263366, 2023-05-03T21:09:04Z
activity, -27.6255092, -48.5251159, 2023-05-03T21:09:04Z
activity, -27.6218852, -48.5278396, 2023-05-03T21:09:04Z
activity, -27.6158618, -48.5275039, 2023-05-03T21:09:04Z
activity, -27.6164608, -48.5273399, 2023-05-03T21:09:04Z
activity, -27.5951614, -48.5210418, 2023-05-03T21:09:04Z
activity, -27.5882282, -48.5232963, 2023-05-03T21:09:04Z
activity, -27.5876636, -48.5226631, 2023-05-04T02:11:25Z
activity, -27.603693, -48.5285224, 2023-05-04T02:11:25Z
activity, -27.6123867, -48.5283737, 2023-05-04T02:11:25Z
activity, -27.6157207, -48.5287361, 2023-05-04T02:11:25Z
activity, -27.6205387, -48.5278282, 2023-05-04T02:11:25Z
activity, -27.6292304, -48.5275955, 2023-05-04T02:11:25Z
activity, -27.6287899, -48.5264816, 2023-05-04T02:11:25Z
activity, -27.649681, -48.519226, 2023-05-04T02:11:25Z
activity, -27.6969547, -48.4997406, 2023-05-04T20:17:45.313Z
activity, -27.7062511, -48.5021743, 2023-05-04T20:17:45.313Z
activity, -27.7062625, -48.5028228, 2023-05-04T20:17:45.313Z
activity, -27.7062625, -48.5028152, 2023-05-04T21:06:10.595Z
activity, -27.7062511, -48.5021743, 2023-05-04T21:06:10.595Z
activity, -27.6968097, -48.4997062, 2023-05-04T21:06:10.595Z
activity, -27.6968898, -48.4997253, 2023-05-05T19:43:00.251Z
activity, -27.7062511, -48.5021743, 2023-05-05T19:43:00.251Z
activity, -27.7062625, -48.5028038, 2023-05-05T19:43:00.251Z
activity, -27.7062625, -48.5028495, 2023-05-05T20:39:07.881Z
activity, -27.7062397, -48.5018386, 2023-05-05T20:39:07.881Z
activity, -27.6968097, -48.49971, 2023-05-05T20:39:07.881Z
activity, -27.6970272, -48.4997558, 2023-05-05T23:07:17.284Z
activity, -27.7027454, -48.5006103, 2023-05-05T23:07:17.284Z
activity, -27.7023696, -48.497364, 2023-05-05T23:07:17.284Z
activity, -27.7031612, -48.4977798, 2023-05-06T03:01:52.405Z
activity, -27.7040081, -48.4978332, 2023-05-06T03:01:52.405Z
activity, -27.7040081, -48.4978332, 2023-05-06T03:01:52.405Z
activity, -27.7046985, -48.4991264, 2023-05-06T03:01:52.405Z
activity, -27.7045497, -48.4993858, 2023-05-06T03:01:52.405Z
activity, -27.7041225, -48.499279, 2023-05-06T03:01:52.405Z
activity, -27.7036991, -48.4991683, 2023-05-06T03:01:52.405Z
activity, -27.6997928, -48.5003662, 2023-05-06T03:01:52.405Z
activity, -27.6970157, -48.499752, 2023-05-06T03:01:52.405Z
activity, -27.6970348, -48.4997558, 2023-05-06T23:16:38.017Z
activity, -27.7029685, -48.4991722, 2023-05-06T23:16:38.017Z
activity, -27.7026901, -48.4967918, 2023-05-06T23:16:38.017Z
activity, -27.7025852, -48.4966735, 2023-05-07T01:29:02.728Z
activity, -27.7029781, -48.4985198, 2023-05-07T01:29:02.728Z
activity, -27.7023124, -48.4985008, 2023-05-07T01:29:02.728Z
activity, -27.7021026, -48.4997177, 2023-05-07T01:29:02.728Z
activity, -27.6970176, -48.499752, 2023-05-07T01:29:02.728Z
activity, -27.6970233, -48.4997558, 2023-05-07T13:53:18.586Z
activity, -27.6922454, -48.4985237, 2023-05-07T13:53:18.586Z
activity, -27.6914978, -48.4975395, 2023-05-07T13:53:18.586Z
activity, -27.6887359, -48.4978637, 2023-05-07T13:53:18.586Z
activity, -27.6817245, -48.4930992, 2023-05-07T13:53:18.586Z
activity, -27.6825885, -48.4937057, 2023-05-07T14:17:49.459Z
activity, -27.6922454, -48.4985237, 2023-05-07T14:17:49.459Z
activity, -27.6970119, -48.499752, 2023-05-07T14:17:49.459Z
activity, -27.6968517, -48.4997177, 2023-05-07T21:36:39.224Z
activity, -27.6953334, -48.4993972, 2023-05-07T21:36:39.224Z
activity, -27.6948394, -48.4992828, 2023-05-07T21:36:39.224Z
activity, -27.6955204, -48.4994316, 2023-05-07T21:46:27.432Z
activity, -27.696268, -48.4995918, 2023-05-07T21:46:27.432Z
activity, -27.6970176, -48.499752, 2023-05-07T21:46:27.432Z
activity, -27.6970233, -48.4997558, 2023-05-07T23:01:04.618Z
activity, -27.7029685, -48.4991722, 2023-05-07T23:01:04.618Z
activity, -27.7024021, -48.4964637, 2023-05-07T23:01:04.618Z
activity, -27.7024917, -48.4965629, 2023-05-08T01:29:09.865Z
activity, -27.7029781, -48.4985198, 2023-05-08T01:29:09.865Z
activity, -27.6970138, -48.499752, 2023-05-08T01:29:09.865Z
activity, -27.6970272, -48.4997558, 2023-05-09T22:59:09.143Z
activity, -27.7029685, -48.4991722, 2023-05-09T22:59:09.143Z
activity, -27.702732, -48.4968376, 2023-05-09T22:59:09.143Z
activity, -27.702301, -48.4963493, 2023-05-10T02:34:30.544Z
activity, -27.6998119, -48.50037, 2023-05-10T02:34:30.544Z
activity, -27.6970539, -48.4997596, 2023-05-10T02:34:30.544Z
activity, -27.6966972, -48.4996833, 2023-05-10T21:29:14.664Z
activity, -27.6889667, -48.4980392, 2023-05-10T21:29:14.664Z
activity, -27.6904773, -48.4966697, 2023-05-10T21:29:14.664Z
activity, -27.6615447, -48.5005989, 2023-05-10T21:29:14.664Z
activity, -27.6487712, -48.5190353, 2023-05-10T21:29:14.664Z
activity, -27.6494693, -48.5194511, 2023-05-10T22:29:58.819Z
activity, -27.6629638, -48.5021286, 2023-05-10T22:29:58.819Z
activity, -27.6967773, -48.4997024, 2023-05-10T22:29:58.819Z
activity, -27.6970214, -48.4997558, 2023-05-10T23:05:31.517Z
activity, -27.7028827, -48.4997062, 2023-05-10T23:05:31.517Z
activity, -27.7029647, -48.4991912, 2023-05-10T23:05:31.517Z
activity, -27.7029781, -48.4985198, 2023-05-10T23:05:31.517Z
activity, -27.7019805, -48.4970092, 2023-05-10T23:05:31.517Z
activity, -27.7023677, -48.4982032, 2023-05-10T23:28:03.386Z
activity, -27.6997928, -48.5003662, 2023-05-10T23:28:03.386Z
activity, -27.6970119, -48.499752, 2023-05-10T23:28:03.386Z
activity, -27.6969261, -48.4997329, 2023-05-12T22:04:12.438Z
activity, -27.6953334, -48.4993972, 2023-05-12T22:04:12.438Z
activity, -27.6949996, -48.499752, 2023-05-12T22:04:12.438Z
activity, -27.6949634, -48.4998626, 2023-05-12T22:35:19.592Z
activity, -27.695013, -48.4996871, 2023-05-12T22:35:19.592Z
activity, -27.6959438, -48.4995193, 2023-05-12T22:35:19.592Z
activity, -27.6969127, -48.4997291, 2023-05-13T13:21:51.142Z
activity, -27.7064456, -48.5019454, 2023-05-13T13:21:51.142Z
activity, -27.7804908, -48.5076103, 2023-05-13T13:21:51.142Z
activity, -27.7788944, -48.5071258, 2023-05-13T18:38:34.530Z
activity, -27.7797412, -48.5074615, 2023-05-13T18:38:34.530Z
activity, -27.7813186, -48.507328, 2023-05-13T18:38:34.530Z
activity, -27.7813186, -48.507328, 2023-05-13T18:44:28.645Z
activity, -27.7062397, -48.5018386, 2023-05-13T18:44:28.645Z
activity, -27.6970329, -48.4997558, 2023-05-13T18:44:28.645Z
activity, -27.6970386, -48.4997596, 2023-05-14T13:16:25.819Z
activity, -27.7060279, -48.506752, 2023-05-14T13:16:25.819Z
activity, -27.715208, -48.509922, 2023-05-14T13:16:25.819Z
activity, -27.6970348, -48.4997558, 2023-05-14T17:02:07.121Z
activity, -27.6935691, -48.4993743, 2023-05-14T17:02:07.121Z
activity, -27.6822948, -48.5051498, 2023-05-14T17:02:07.121Z
activity, -27.5932579, -48.5149459, 2023-05-14T17:02:07.121Z
activity, -27.5512638, -48.4981918, 2023-05-14T17:02:07.121Z
activity, -27.5503978, -48.4981193, 2023-05-14T19:26:59.444Z
activity, -27.5442008, -48.5026893, 2023-05-14T19:26:59.444Z
activity, -27.5079269, -48.5188179, 2023-05-14T19:26:59.444Z
activity, -27.5081081, -48.5186119, 2023-05-14T19:26:59.444Z
activity, -27.5068111, -48.5186805, 2023-05-14T19:26:59.444Z
activity, -27.5074425, -48.5192506, 2023-05-14T19:53:01Z
activity, -27.5735084, -48.5284369, 2023-05-14T19:53:01Z
activity, -27.6970482, -48.4997601, 2023-05-14T19:53:01Z
activity, -27.7022514, -48.4972572, 2023-05-15T23:37:07Z
activity, -27.696722, -48.4926414, 2023-05-15T23:37:07Z
activity, -27.6946144, -48.4894943, 2023-05-15T23:37:07Z
activity, -27.6969661, -48.4997406, 2023-05-16T23:20:42.341Z
activity, -27.695013, -48.4996871, 2023-05-16T23:20:42.341Z
activity, -27.6949596, -48.4998741, 2023-05-16T23:20:42.341Z
activity, -27.6949958, -48.4997634, 2023-05-16T23:31:21Z
activity, -27.6961154, -48.4995574, 2023-05-16T23:31:21Z
activity, -27.6967849, -48.4997024, 2023-05-16T23:31:21Z
activity, -27.697031, -48.4997558, 2023-05-17T12:16:42.083Z
activity, -27.7062511, -48.5021743, 2023-05-17T12:16:42.083Z
activity, -27.7062625, -48.5028533, 2023-05-17T12:16:42.083Z
activity, -27.7062549, -48.5023269, 2023-05-17T12:42:45.555Z
activity, -27.6997852, -48.5003623, 2023-05-17T12:42:45.555Z
activity, -27.6969966, -48.4997482, 2023-05-17T12:42:45.555Z
activity, -27.6970291, -48.4997558, 2023-05-18T15:01:56.563Z
activity, -27.6939907, -48.5093994, 2023-05-18T15:01:56.563Z
activity, -27.6873531, -48.5101814, 2023-05-18T15:01:56.563Z
activity, -27.6871433, -48.5098876, 2023-05-18T15:41:07Z
activity, -27.6939907, -48.5093994, 2023-05-18T15:41:07Z
activity, -27.6970329, -48.4997558, 2023-05-18T15:41:07Z
activity, -27.6970729, -48.4997673, 2023-05-19T22:11:15.125Z
activity, -27.7062397, -48.5018386, 2023-05-19T22:11:15.125Z
activity, -27.7171058, -48.5083732, 2023-05-19T22:11:15.125Z
activity, -27.6826896, -48.5098571, 2023-05-19T22:11:15.125Z
activity, -27.6218814, -48.5262947, 2023-05-19T22:11:15.125Z
activity, -27.6052036, -48.5483665, 2023-05-19T22:11:15.125Z
activity, -27.5959529, -48.5584259, 2023-05-19T22:11:15.125Z
activity, -27.6970729, -48.4997673, 2023-05-19T22:45:33Z
activity, -27.7062397, -48.5018386, 2023-05-19T22:45:33Z
activity, -27.7171058, -48.5083732, 2023-05-19T22:45:33Z
activity, -27.6826896, -48.5098571, 2023-05-19T22:45:33Z
activity, -27.6218814, -48.5262947, 2023-05-19T22:45:33Z
activity, -27.6052036, -48.5483665, 2023-05-19T22:45:33Z
activity, -27.5959529, -48.5584259, 2023-05-19T22:45:33Z
activity, -27.6970367, -48.4997558, 2023-05-19T23:17:34.250Z
activity, -27.7023715, -48.5001258, 2023-05-19T23:17:34.250Z
activity, -27.7023239, -48.497322, 2023-05-19T23:17:34.250Z
activity, -27.6970482, -48.4997602, 2023-05-20T19:19:40Z
activity, -27.6968509, -48.4973083, 2023-05-20T19:19:40Z
activity, -27.697875, -48.4983491, 2023-05-20T19:19:40Z
activity, -27.6973853, -48.4986545, 2023-05-20T19:19:40Z
activity, -27.6969743, -48.4989453, 2023-05-20T19:19:40Z
activity, -27.6970422, -48.4997589, 2023-05-20T19:19:40Z
activity, -27.6970386, -48.4997596, 2023-05-21T22:18:18.704Z
activity, -27.7029685, -48.4991722, 2023-05-21T22:18:18.704Z
activity, -27.702629, -48.4967231, 2023-05-21T22:18:18.704Z
activity, -27.7026691, -48.4967689, 2023-05-22T00:37:01.101Z
activity, -27.7029781, -48.4985198, 2023-05-22T00:37:01.101Z
